Genes,p_vals
IL2RG,0.31014689839924
PREP,0.54505802282453
SLC25A53,0.0973165066435526
CSTF2T,0.00146670572979702
NANS,0.18769347122376606
TCAF2C,0.5280494229021521
CBX1,0.424529246301942
HDAC6,0.844878321533016
ETF1P2,0.401762134260817
MED8,0.606170695739578
TCP10L,0.770643857768314
SON,0.260726151292121
SOCS2-AS1,0.936581583787346
MAPK13,0.580839359567527
TSTD2,0.521332764505654
CFAP44,0.77059820558295
GAB1,0.34558483773996
PPIB,0.42408015645645
ZNF426,0.167611444799426
PPTC7,0.0019203227854879602
CDKN1B,0.0233475923723289
PLB1,0.0813240454359837
FTOP1,0.457275717829864
PAQR4,0.22000597521473605
IL16,0.802786460810457
PKP4-AS1,0.199267544606147
LAMTOR1,0.344896886503269
FERP1,0.6483702065650689
AGAP1,0.307946757511651
MARCHF5,0.9906237799655871
TRAPPC2,0.315905018754625
MTND4P14,0.830994478002405
SIRT7,0.7310509648268059
OLIG2,0.0339536993745327
RPS21,0.483603259182445
TMEM80,0.8032541188730601
IMMP1L,0.225145175927956
DENND5A,0.496753331737977
TFEB,0.209191072612032
AP3B1,0.138337139670638
TMEM79,0.751191298490652
WDR6,0.23060988966960005
MAP7D3,0.91613708017119
MYO1D,0.474675352945585
TC2N,0.086660322179381
PYCR2,0.11100015158419503
ZNF469,0.0864458375702839
MARCHF3,0.322030270852102
SERINC5,0.7639161613474509
ORAI3,0.612801375342751
BST1,0.010576764719983
TNFSF13,0.22714049979336895
EPM2A,0.814487938397972
INHBB,0.538939848238316
NEK4,0.96445916467265
APOL4,0.368517539434472
ELMO1,0.0779428225791985
FAH,0.64977226078306
ZNF106,0.163269782593103
IFITM5,0.991176534495434
CHTOP,0.0128290149349017
TLE1,0.491375669681125
EIF2S3,0.237990626791512
CKAP2LP1,0.6908301136944289
ETS1,0.4425110183122271
MICU3,0.7695793511088741
DNMT1,0.98751242582384
FGF13,0.0355324052610903
FLACC1,0.5404636248709099
TRIM39,0.7582623845742491
CATIP,0.7000004251014139
FEM1C,0.636636389127583
STX10,0.452211577184166
IFNA20P,0.975362903188436
TMEM126B,0.708209906745862
FDX2,0.182258690364626
RBMS1P1,0.824530553352305
ZNF200,0.34323695586663105
CHST11,0.571077240427513
NUDT19,0.419225812335564
STK10,0.506721324208474
JHY,0.581496939248673
PCDHGB5,0.867744781304205
NOTCH1,0.657805541454714
CENPC,0.77874580035879
DOP1B,0.22084141422457892
PHAF1,0.269525379876972
TMEM161A,0.908494174063057
TOGARAM2,0.4014208496279699
KIF5C,0.0732616390637509
CAPZA2,0.5021299410191921
TIFA,0.10576216539187
SLFN12,0.0894084638383642
ANKUB1,0.0248843610248023
NDUFA13,0.8972463145182741
ANKFY1,0.451090939223134
ALDH1A1,0.446103385809086
ERCC6,0.7272824713870228
DLGAP4,0.0247750390481863
POGK,0.633656233569794
IL10RB-DT,0.249206006759582
TUBGCP2,0.402795149615628
CHI3L1,0.0564548659698352
C2orf81,0.006867194830268561
EZH1,0.288138894726805
LILRA6,0.186877907454837
PABPC1,0.928247799528124
TMEM144,0.0074308569441922595
LTBP4,0.945244413103366
ANKRD18EP,0.14731132321754
SLC25A33,0.4532968019790121
CACNA1D,0.164235341431044
MSH5,0.00512759306802095
MS4A1,0.00169900500752186
SNHG32,0.20078136804361896
KCNJ2-AS1,0.0152076538878569
FKBP8,0.999126157140144
LINC02860,0.21582217417071495
NAE1,0.9013365882307868
ARHGDIA,0.70781404900013
GTF2IP12,0.6370302147115611
IFT20,0.104402137546569
ZNF354C,0.7821144906876171
ZNF510,0.8786959054523911
MFSD6L,0.063381210215979
RPS17,0.34498343082500604
ZC4H2,0.986839115712609
CRIM1,0.547642903592683
FAR2,0.00250967147391789
NEIL3,0.557571230907188
SCYL2P1,0.9457643082891972
GATM,0.16780342529688702
SH3BGRL,0.473397368319658
ATP2B1,0.640775325531056
METRN,0.698463243270554
CPEB3,0.725247188839615
HAUS7,0.14927658152572
RNA5-8SN3,0.6794004513648461
FAM225A,0.459594850992831
LMNB1,0.0183968645476929
NUDT16L2P,0.260458203017754
BCL2A1,0.670975588420129
CTNNA1,0.329886185610276
ASAP1,7.966897613075641e-05
MRPS15,0.642968976387488
PABPN1P2,0.503274424503011
SMIM27,0.7724425140727809
C6orf47,0.295703204559073
EXOC4,0.33230273836969504
FBXW8,0.542400414807992
SLC35A1,0.147116067097864
ZNF565,0.119434071444165
STAT5A,0.17617276850596106
NAA80,0.9980233520464972
SAP18,0.8058543854810492
USP3-AS1,0.215459454379566
LTB,3.9663356836997996e-05
ATP5MC1,0.9028910012198
UNC5CL,0.8282073874193678
CHURC1,0.509164753991731
QSOX2,0.141051639153619
MFSD12,0.260783810373042
MPV17L2,0.516444804033227
NUBP2,0.21976020295850696
OR10AC1,0.0947197212006932
SUDS3,0.8443440230064809
PTPN22,0.5126172045152849
ECI2,0.880214287491975
TRMT10C,0.5251850822229029
LUC7L,0.0134228118756315
CYP1B1,0.37457834048185495
KLLN,0.41149736714769103
LCMT1-AS2,0.437658056119701
KLF3,0.4751026508266479
TIGD3,0.000109700462502554
LINC01506,0.4154358626209821
CTRL,0.7206209356552641
ADCK1,0.22120801851283495
CTNS,0.6420896942560179
KCTD9,0.516815645448558
DLST,0.6074441636272071
TNFRSF4,0.934448735805146
NTMT1,0.201560667040682
BATF2,0.0742303909241315
SIRPD,0.8568018603663989
KCNQ5,0.838917302336782
CYP4V2,0.285208379238105
RING1,0.00554619033119514
TSPAN17,0.0706259927589418
KRT77,0.8846765661002131
ACOT9,0.8182499015514749
RUFY1,0.899391322235111
RNF213,0.33712462169502005
TOMM7,0.360873986380355
PCOLCE,0.76088495850059
KLRG1,0.0215182651859093
COX6C,0.733514137707495
ZNF460,0.144393700351836
TRABD2A,0.4998420662496471
DDX42,0.412271532222463
BRF2,0.8659610229926621
C6orf62,0.017731524743463
USP54,0.871864682158755
MAZ,0.0846802890887874
RN7SKP203,0.00803133152534215
GP1BB,0.219524043081462
SLC2A14,0.92251647398454
RITA1,0.656838012089071
ZNF700,0.836972102538871
ADGRE3,0.241781419349856
ARHGEF3,0.9573004702647592
ZNF273,0.22807850482119105
ACADSB,0.8216293908115899
HPS1,0.4526497081419461
COG4,0.539613386718455
TERF2IP,0.5763082806313701
MNT,0.5722174370139561
PEDS1,0.357463833530617
MYBBP1A,0.934054466794941
CES4A,0.627532333352759
CAPN1,0.170674238009965
SEPTIN7,0.630775494366823
HMGN2,0.344989355749789
RBM47,0.39632680853869295
RWDD4P1,0.749220180218218
DHRS1,0.4818332137151861
MBNL1-AS1,0.00840949907261388
GSTM1,0.583203768337972
GBF1,0.984517941784758
AIRE,0.639738521839879
CRNKL1,0.18991512317088705
SNRK-AS1,0.7356508537466371
MTCH1,0.517262486556637
CCDC6,0.468167082693402
PSPH,0.675885946039013
USP45,0.4090670174396311
VIPAS39,0.550718397305505
CHD6,0.590160752947298
HERC3,0.85100737991633
CENPBD1P,0.197913476039721
IL10RA,0.879998499430203
ZNF133,0.8517561880546609
ACAP2,0.7833530120230721
H1-0,0.228110461452192
LINC00943,0.0241532727635595
OCLN,0.342503561332059
SLC15A2,0.278918557179947
MON1A,0.900774174668552
SEH1L,0.190023108266744
TIGD2,0.00783012733623372
TENT2,0.9967396799132712
NOL3,0.0386662764348853
LINC00663,0.899641846664261
HAUS5,0.16411743382851998
PGPEP1,0.291919093787065
BUD23,0.5642419238409189
RNF19B,0.986793676792943
PSME3,0.081448411240544
GSS,0.938956583300765
USB1,0.0707008291283124
DEDD,0.16573749332124
RAC1,0.7674674996737311
RN7SL834P,0.8846553016139549
ALDH1A2,0.6851079775312939
CD99L2,0.780313329511011
RALGDS,0.853922937621545
ERFL,0.551469508458561
MRPL44,0.33819241185098303
CDKN2C,0.379145326899578
CD80,0.4289331573200221
NBPF19,0.133043150458109
MDM4,0.0441790459895917
QPRT,0.58161339789949
KLHL29,0.253822886650222
TAOK3,0.777763529336451
REXO4,0.617057600136265
VDAC1P8,0.638151670627133
PNPLA6,0.311354462845073
TMEM268,0.250780843266257
COMMD3,0.227078508230365
PPIH,0.5664736015487571
SCAP,0.0323295765548675
TMEM252,0.0587228808960865
BACE1-AS,0.5454071179129171
RNU1-2,0.242719282370579
BMI1,0.40844948495893
RORA-AS1,0.98216618263095
NINJ2,0.481599018211021
HIRIP3,0.30954827075610497
MTCL2,0.7161775321254
TAGLN2,0.0336007743768904
GNLY,0.31003913389897103
PDCD6,0.847366885247438
LHPP,0.577089218625273
SRP9,0.298573251744252
CEP170B,0.980048791127146
LRRFIP2,0.846223703374065
RSL24D1,0.5998534537857839
RTTN,0.0719820977249946
AIMP1,0.8276924201329521
OR52K1,0.11787547468280997
ATP2A3,0.6877118824303711
TRIM23,0.59403025809677
ACTR3C,0.8744321179378399
KBTBD4,0.0876132393573576
LARS1,0.5912394714757989
EMP1,0.53447029553112
GPI,0.0124531452576842
ATF5,0.0174969936144969
MAP4,0.6231081884752271
DONSON,0.9146362762515692
TRG-AS1,0.134713065804306
ZNF345,0.28843569527721097
LINC02604,0.567631508199224
RELL2,0.97523083435201
DERL3,0.906035238762886
C17orf49,0.7513297144163551
NAA25,0.380298506025656
SRCAP,0.0924172602610078
MAPK11,0.8530504585644939
YJU2B,0.008963651616785659
HIVEP2,0.0478535207618991
RIPOR1,0.000277404939114999
DCAF8,0.9220574440264252
TKTL1,0.37730944072146105
COMMD4,0.771398193863579
DAPK1,0.772737819474613
FBXO46,0.53041525000695
SETD1B,0.749221888868244
RNF40,0.7151549331001941
PDCD4-AS1,0.0311514413157668
MMADHC,0.6213409463014979
GNL3,0.20846178156840894
ADAM19,0.6152835575525439
COQ10A,0.851692519740884
SKA3,0.430746778433315
NPC2,0.291598387213091
ST8SIA1,0.0119281810333247
STAG3L4,0.86296809853213
SPART,0.361379391530731
MCMBP,0.0141654008824733
FCN1,0.161420801187988
PLXNA1,0.031110227649657995
RAB5A,0.6354913354483139
GBA1LP,0.7946033411899279
AFAP1-AS1,0.35493382933366097
C1orf162,0.11092519215536803
ADSS2,0.547540464728884
LINC00957,0.9352432583384952
ZBTB12,0.340115420769049
SLFN14,0.512579804808909
PDIA4,0.7149687712131629
GALNT14,0.380507402732625
PKD1P4,0.5902667774574101
EMC1,0.800111548014376
ESR2,0.163496908002642
SLC38A11,0.00392794238544397
BCKDK,0.7140987621799159
ZCCHC9,0.980997772627047
RPP25L,0.5034712851779939
BASP1,0.0665003965398019
SPIN1,0.794480754225874
ADCY10P1,0.580035848262721
OTUD5,0.241737736722671
ZFYVE21,0.834914930238367
POLR2J4,0.636213882219558
UBQLN1,0.6863529744070269
DGCR6,0.946542375958786
NCKAP5L,0.0298033772065713
GPR137,0.284007847242774
ERAP2,0.4486339492733429
MAP3K15,0.523478325665185
SENP7,0.202498312374725
AGAP10P,0.0853920069698224
BOD1L1,0.0403271231720741
SPATA41,0.34828733455272803
C12orf60,0.4067370947664351
OCRL,0.970208937983223
CDRT4,0.6654323263448491
XACT,0.4807604933552179
NSD1,0.742110182156591
RNF4,0.6219477956850171
SNW1,0.987635217302696
EIF1,0.954503540295652
LCNL1,0.928619129066696
ARL3,0.457165687873464
TIA1,0.299272024942365
GPR150,0.7830691098497871
XBP1,0.414164605420607
LINC00664,0.614234920969167
FBXO28,0.7720860333233192
LINC01503,0.0120307776998358
DAPK3,0.523634682402752
UBA5,0.69835677078949
TRBV4-1,0.31567421106040994
OLIG1,0.0116798540400516
STRN,0.29186167837423904
RNY1,0.802995828303765
CD69,0.3701956677788579
EPS15,0.107703082495203
GTDC1,0.377181490803503
ACSS2,0.992206917285728
KIAA1191,0.210306429781012
PIP4K2A,0.5592183035339829
TEDC1,0.14110862422729
ZNF503,0.750172285342814
LILRA2,0.332081802157656
DAZAP2,0.225609840561558
LRRC57,0.691057003004056
RAB31,0.185697931207152
PSMD14,0.446145449735901
TFB2M,0.410798334056759
RPL13P12,0.590401282393189
KAZN,0.14253276994012
NECAB2,0.396019134884201
SVBP,0.252179112250683
MICALL1,0.329157089046767
RBM38,0.5870463302489479
DDA1,0.489501775011106
LEPR,0.8242269694524049
SH2B2,0.0534498834090937
LINC00662,0.831918339071163
TNFRSF10C,0.697238805809655
PIK3CB,0.756921796283353
HMGCL,0.0709669344302596
JAK2,0.366538462808932
NIPBL-DT,0.582868177825817
PKIA-AS1,0.8592096234776171
ZNF529,0.134659308630987
APOA1-AS,0.474979325154633
ALDH3A2,0.244702169204579
ZNF629,0.201851062469114
USP39,0.7850965064977751
NIP7,0.208696997974042
FGD3,0.007146707651260309
MTCYBP11,0.434868399913245
GNA12,0.301680121770826
GPX2,0.788437221169718
NRDE2,0.696750640296881
PLEKHG5,0.458298852353894
MTERF3,0.15196751006877598
RHEB,0.839332607981614
SEPTIN11,0.158713477310374
BCL2L12,0.241288474360282
FMR1,0.0386760587365844
GATA2,5.354677666045649e-26
ZNF295-AS1,0.0945154894820372
NHLRC4,0.109534042616808
VCPKMT,0.4649644437748521
CPNE2,0.0839151238136136
PKP4,0.0169931625229909
PDE6D,0.0630669114817684
EEF1A1P5,0.0713331796851867
NTAQ1,0.609965618487908
SPATA31H1,0.581064617850251
THBS4-AS1,0.375253783215084
NKX2-1,0.40268892651307897
PNMA6A,0.6355638171297571
CC2D2A,0.0057077457579803
BSN,0.0381601452217758
PARD6A,0.3641065234254071
INAFM2,0.153062128820423
PCED1A,0.7462496618924929
WDR89,0.279220425189293
CCDC18-AS1,0.223716086982142
RTN3,0.16724873622243802
COQ2,0.766163692439484
NEMP2,0.892041938289509
PUS3,0.700833159402536
SSPN,0.8848901965102031
ASF1B,0.311077826827023
ZNF589,0.524336512378508
HDAC8,0.8857428089215981
CNNM2,0.805882641277242
EIF2AK3,0.6821981416670239
MED18,0.7618323630700369
GTF2I,0.149337213559729
BMX,0.301767767993098
ALKBH7,0.345297534047058
BMP8A,0.728195300317499
GNG10,0.0428131795399912
PNO1,0.571940949998913
NANP,0.353714066128461
PRKCE,0.152860000659417
SIGLEC8,0.0592227174315497
RPL9P33,0.0294961292975881
CLBA1,0.171820950087353
MINK1,0.15561669143774898
MCHR1,0.505415029405313
TUT1,0.0679426758563382
MIB1,0.8008218315713821
SMAD2,0.85790469859981
CMTM5,0.903490583019728
ANO6,0.8476632947374009
S1PR2,0.13508601778387402
TRAV9-2,0.7758503354935129
FAM216A,0.0136530854365921
TRIM27,0.0747312643545024
PAXIP1-AS2,0.314807265542503
PF4V1,0.4991279691512721
BOLA2,0.38017452854445294
MAP3K10,0.0567775409501016
RNF122,0.126035265483291
SEPTIN4,0.287492284297195
TP53RK,0.46031510671772
GMEB2,0.0125702564733489
LOC105376839,0.5988437816089971
NFATC2IP,0.7779471336068459
MTERF1,0.15239043349473902
LSM8,0.063667541177552
TSPEAR-AS2,0.11193813118416
SNORD15A,0.39418363938596
SAMD1,0.938348627617036
ZNF800,0.509398832250313
PCDHGB2,0.619179174616114
SMURF2,0.547670045425671
TPM3,0.33128866147998304
GDPD3,0.9648131871784092
NEK7,0.877823991817808
AFG3L2,0.363706068416975
TSPY26P,0.915453329628648
UBAP2,0.237388761484356
EIF1AY,0.821764067918343
MYDGF,0.818538149133614
SNX16,0.902997589368158
INPP5F,0.0656066561868741
GPATCH2,0.24470067260339895
OXNAD1,0.96670384295278
SARM1,0.706934005916391
PELI3,0.0570342574815885
ZBTB12BP,0.544244865079212
TFCP2,0.239710806246384
TLCD4-RWDD3,0.12257398268820402
ZNF529-AS1,0.23222007525614
ROR1,0.18748602103405104
VWDE,0.983588492125595
CCDC144NL-AS1,0.116632851623666
LINC00623,0.696967309973716
APOL2,0.0188770553442773
CORIN,0.558742916134742
SELENOP,0.42937141514434
CPNE1,0.628145610291135
NPIPA9,0.738983672755668
ZFTRAF1,0.756457375217613
CATSPER2,0.0630784057893642
KIFAP3,0.6307277007883481
MOB4,0.7071431566051771
GABARAPL1,0.00820377720823214
PHF20,0.9752034451109092
PRDX6-AS1,0.0546317671280187
CARS1,0.937629100243082
POMK,0.4163885049993571
GSTCD,0.661558441910838
SEC63,0.917427706756625
PRPF6,0.0226406846729626
NCBP1,0.53050722925268
KLB,0.235191924747804
RLIM,0.678195875555723
TJP3,0.018117076085056
ZNF277,0.276868130215462
PTGDR2,0.8493130907267059
LPXN,0.10382348033033502
MTCYBP23,0.334752730166906
CELSR1,0.0839762443336281
KDM6A,0.149949567636063
CD46,0.7883482901838671
SF3B1,0.7275591446933921
ZNF132,0.17072620082227302
NEU3,0.370334265168182
ADPGK,0.0534764781647055
CCDC121,0.806852603278168
TMEM243,0.469503785982596
LINC02207,0.789346621980386
ZNF396,0.6150048972588559
SPARC,0.899803929109617
C11orf68,0.00247993790208797
EGFL7,0.6955648598145439
TANC2,0.7559571022285259
ZBTB25,0.35788646802731605
CPSF6,0.7145383801056909
WTAP,0.8826386503846758
TMC6,0.447323006651659
BBS4,0.22445942188106105
CYB5R4,0.4134291250325921
MTHFSD,0.955887566302862
CEP43,0.19182462708274495
ARFGEF2,0.184003573366043
HSD17B8,0.629384374933626
ZNF547,0.9048073205726992
SMG1P6,0.8800940815322401
CASP4,0.0918057032125202
SFI1,0.45486186424366
FRRS1,0.7380042196015859
TMEM64,0.4933744149513161
CWF19L1,0.7830748575673879
CWC22,0.2635757000687289
HSPA1A,0.4333138437871121
MTND4P22,0.413659103217865
RPS16,0.297497231977852
UBTD2,0.888123498503672
GIMAP4,0.0510812207102571
ARTN,0.313962686096918
CASTOR1,0.944068713395895
GPATCH8,0.0110648113428305
SLC35B1,0.878889374972976
PAPLN,0.9470676567627928
ZNF253,0.785033478706458
DENND1C,0.7668963612679709
COA4,0.638215243447525
TNKS2,0.210991286623518
MCAT,0.17641103729510602
CD22,0.00010807172497860501
SLC40A1,0.885813143461972
LANCL3,0.910063024827416
LINC00570,0.184458349116484
SLC5A3,0.22342349402846895
GPC2,0.7660123217900899
NRIP2,0.5836581592122551
LINC01547,2.94438656421848e-07
AZIN1,0.8055896014080881
BLVRB,0.0077797323047648
DENND6B,0.7824768149972491
ALOX15P1,0.146775367317266
UBL4A,0.341019054827094
ARNILA,0.511205375397245
BNIPL,0.397526262128403
ANKMY1,0.980715180494175
KIF15,0.622017701095551
TMEM272,0.5693614022232739
LINC01359,0.0240440948206026
TPI1,0.6016267170095789
NCOA6,0.5710836004001121
IGHE,0.967498826309588
CDC26,0.28549571521926803
RNASE3,0.28714054850434995
PCDHGA12,0.864176608292483
CHCHD6,0.8434656093361891
ASB1,0.5133186268120911
CKAP4,0.62293444671545
DDX1,0.949013648438324
ZNF675,0.402461872389404
PSMG3,0.8180851816564241
LAPTM5,0.251215751339701
RARS1,0.578831792318055
SYAP1,0.26042181837027395
BRSK2,0.3249623302644389
LSP1,0.603001119816314
HHAT,0.0501646520108845
ZNF814,0.0504093385302112
RBFOX3,0.244777937130207
TADA3,0.0633333908186941
KCTD1,0.411897351482686
LINC01422,0.08680797742091098
RPL11P3,0.4639479594884
PEX1,0.6515316749345079
GMPPB,0.452926008488664
CETP,0.712945228323377
GPR68,0.411807961589513
PIK3R4,0.331921030908097
RPL28,0.465654988240614
LIG1,0.227250960980529
VPS26C,0.8346546015680009
CSRP2,0.487533800702238
PALS1,0.7226386157664109
SURF4,0.0649829479479259
LINC01278,0.0254393443150906
B3GALT6,0.0716907796349523
VEZT,0.7191006051815758
SPOUT1,0.9458914992347
RPL34,0.21907240546957896
BTBD19,0.40855242615158
MTND5P2,0.42369000427623693
ZDHHC18,0.871575107409326
POU2F2,0.0689480061315883
ANAPC4,0.245913334002023
TRAV29DV5,0.894087084705332
COG1,0.913253382840957
XPO1,0.643207062894755
ZNF564,0.367310188376242
FBL,0.104378516401709
ZFHX2-AS1,0.901481113180052
MRTFB,0.814653298455742
NT5C3B,0.28025092504188104
ARHGAP15-AS1,0.0943508513302631
GLUD1,0.83039150366229
LINC00494,0.948708674474412
NRBP1,0.985839533065454
TIGIT,0.4225855864025229
HIRA,0.8780131240577859
PPP2R2A,0.98576410441285
ANKRD36BP1,0.536959093833427
LILRA4,0.007443967890435141
PLXDC1,0.467902597108315
HOXB4,0.14930406216496694
DYNC1H1,0.7233770691445219
RBBP4,0.6533572219147801
HEXD,0.395549549096662
FCF1,0.443804146590737
APP,0.9057798716223928
CIDEB,0.5926771963919599
PARVB,0.970714431216354
TMEM97,0.8088432612155331
CMC1,0.52716609869887
PHB1P9,0.9573209063280848
PCMTD1,0.42973411365758
PLEK,0.457719121450397
TRIB1,0.0802622365871846
SOX10,0.518647620902328
TRAPPC1,0.8174255918480999
CSNK2B,0.848627088828735
ASB14,0.663975300305671
UNC93B1,0.510787966589915
ALKBH4,0.774390095656078
FARP2,0.153383776801712
PTPN2,0.41515592512837296
MCL1,0.0111742192146527
SPTBN1,0.34246164898917497
ZFPL1,0.272417931230119
DPRXP4,0.885620639236117
RNF139,0.776073181527137
PPP1R3F,0.13158622183733198
MPZ,0.703193123316021
PCBP3,0.5238180923938929
KRT73,0.0117531910949183
CRISP3,0.0077635509307082
HTATIP2,0.644683087431105
RPL23AP82,0.30850787599595303
BBS9,0.3951693141055279
TADA2B,0.8217648344920699
ZNF747,0.000299555460574453
RHOG,0.451141730375283
ZNF470,0.6834246955495941
TMEM192,0.378495738612398
ZNF615,0.622284771605082
SRPRB,0.850505429178538
CLU,0.9338909617784028
PTP4A2,0.7817348913312749
SOS1,0.283260377751138
LINC02084,0.034711038392586
KLHL5,0.0466990363546824
PRR29,0.304589729350964
RPL23AP7,0.608574819061829
SNX20,0.6822264806942799
GLB1L,0.720664938608246
ZNF493,0.710234044108728
CLK3,0.377248743952075
ATL3,0.184704840326996
ELL2,0.7130801001604891
CFAP410,0.9860052065300848
PRKX,0.767158973388422
TBCE,0.185492679528405
DDX18P1,0.4402569379961839
ZWILCH,0.298644917610159
CMKLR1,0.0102129879936319
MIS18BP1,0.22545861606607695
DLEU7,0.48402427586417
RNU4-2,0.0880253582868244
OGFOD2,0.787122610019425
TMEM202-AS1,0.8831549303786709
SSR1,0.970730070060948
